data_version,technology_id,technology_type,manufacturer,model,application_scope,operating_mode,Tout,Tsource,Tsupply,Treturn,PLR,SOC,startup_state,COP,efficiency,capacity_ratio,source_heat_availability_ratio,min_PLR,rated_capacity_kW,storage_capacity_kWh,charge_efficiency,discharge_efficiency,max_charge_ratio,max_discharge_ratio,hourly_loss_rate,cyclic_boundary,is_source_point,is_interpolated,is_assumption,source_id,applicable_range,notes
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,45.0,,0.5,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,45.0,,0.75,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,45.0,,1.0,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,55.0,,0.25,,1,5.458516,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,55.0,,0.5,,1,6.450974,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,55.0,,0.75,,1,6.867166,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,55.0,,1.0,,1,7.096071,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,ELECTRIC_BOILER_BASE_01,electric_boiler,Bosch,ELHB,district;building,heating,,,,,0.25,,1,,0.996,1.0,,0.0,250.0,,,,,,,,0,0,1,SRC_ELECTRIC_BOILER_BOSCH,PLR=0.25..1.00; Bosch ELHB output 250..5500 kW; modulation 0..100%,Bosch官方资料给出最高效率99.6%和0-100%连续调节；资料未给逐PLR效率变化，首版按常数效率表示。额定容量字段取产品系列下限250 kW，仅作代表型号口径。
guanggu-v0.3-20260823,ELECTRIC_BOILER_BASE_01,electric_boiler,Bosch,ELHB,district;building,heating,,,,,0.5,,1,,0.996,1.0,,0.0,250.0,,,,,,,,0,0,1,SRC_ELECTRIC_BOILER_BOSCH,PLR=0.25..1.00; Bosch ELHB output 250..5500 kW; modulation 0..100%,Bosch官方资料给出最高效率99.6%和0-100%连续调节；资料未给逐PLR效率变化，首版按常数效率表示。额定容量字段取产品系列下限250 kW，仅作代表型号口径。
guanggu-v0.3-20260823,ELECTRIC_BOILER_BASE_01,electric_boiler,Bosch,ELHB,district;building,heating,,,,,0.75,,1,,0.996,1.0,,0.0,250.0,,,,,,,,0,0,1,SRC_ELECTRIC_BOILER_BOSCH,PLR=0.25..1.00; Bosch ELHB output 250..5500 kW; modulation 0..100%,Bosch官方资料给出最高效率99.6%和0-100%连续调节；资料未给逐PLR效率变化，首版按常数效率表示。额定容量字段取产品系列下限250 kW，仅作代表型号口径。
guanggu-v0.3-20260823,ELECTRIC_BOILER_BASE_01,electric_boiler,Bosch,ELHB,district;building,heating,,,,,1.0,,1,,0.996,1.0,,0.0,250.0,,,,,,,,0,0,1,SRC_ELECTRIC_BOILER_BOSCH,PLR=0.25..1.00; Bosch ELHB output 250..5500 kW; modulation 0..100%,Bosch官方资料给出最高效率99.6%和0-100%连续调节；资料未给逐PLR效率变化，首版按常数效率表示。额定容量字段取产品系列下限250 kW，仅作代表型号口径。
guanggu-v0.3-20260823,GAS_BOILER_BASE_01,gas_boiler,Bosch/Buderus,Logamax plus GB162-50 G20,district;building,heating,,,,,0.25,,1,,0.973,1.0,,0.31,47.0,,,,,,,,0,0,1,SRC_GAS_BOILER_BOSCH_FICHE,PLR=0.25..1.00; HHV basis; manufacturer source points at 30% low-temperature and 100% high-temperature,厂家原始点为30%低温工况97.3%；25%采用该近邻值，因负荷率与温度口径不完全相同而标记假设。 fuel_input_kW=heating_output_kW/efficiency；COP字段留空。
guanggu-v0.3-20260823,GAS_BOILER_BASE_01,gas_boiler,Bosch/Buderus,Logamax plus GB162-50 G20,district;building,heating,,,,,0.5,,1,,0.944429,1.0,,0.31,47.0,,,,,,,,0,0,1,SRC_GAS_BOILER_BOSCH_FICHE,PLR=0.25..1.00; HHV basis; manufacturer source points at 30% low-temperature and 100% high-temperature,参考厂家30%低温与100%高温两个不同试验工况构造首版线性近似；因水温口径不同，不标记为厂家插值点。 fuel_input_kW=heating_output_kW/efficiency；COP字段留空。
guanggu-v0.3-20260823,GAS_BOILER_BASE_01,gas_boiler,Bosch/Buderus,Logamax plus GB162-50 G20,district;building,heating,,,,,0.75,,1,,0.908714,1.0,,0.31,47.0,,,,,,,,0,0,1,SRC_GAS_BOILER_BOSCH_FICHE,PLR=0.25..1.00; HHV basis; manufacturer source points at 30% low-temperature and 100% high-temperature,参考厂家30%低温与100%高温两个不同试验工况构造首版线性近似；因水温口径不同，不标记为厂家插值点。 fuel_input_kW=heating_output_kW/efficiency；COP字段留空。
guanggu-v0.3-20260823,GAS_BOILER_BASE_01,gas_boiler,Bosch/Buderus,Logamax plus GB162-50 G20,district;building,heating,,,,,1.0,,1,,0.873,1.0,,0.31,47.0,,,,,,,,1,0,0,SRC_GAS_BOILER_BOSCH_FICHE,PLR=0.25..1.00; HHV basis; manufacturer source points at 30% low-temperature and 100% high-temperature,厂家ErP产品数据表：额定高温工况有用效率87.3%（HHV口径）。 fuel_input_kW=heating_output_kW/efficiency；COP字段留空。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,charge,,,,,,0.0,1,,,1.0,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,charge,,,,,,0.25,1,,,0.75,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,charge,,,,,,0.5,1,,,0.5,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,charge,,,,,,0.75,1,,,0.25,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,charge,,,,,,1.0,1,,,0.0,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,discharge,,,,,,0.0,1,,,0.0,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,discharge,,,,,,0.25,1,,,0.25,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,discharge,,,,,,0.5,1,,,0.5,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,discharge,,,,,,0.75,1,,,0.75,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,discharge,,,,,,1.0,1,,,1.0,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,standby,,,,,,0.0,0,,,0.0,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,standby,,,,,,0.25,0,,,0.0,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,standby,,,,,,0.5,0,,,0.0,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,standby,,,,,,0.75,0,,,0.0,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
guanggu-v0.3-20260823,SHORT_TERM_STORAGE_BASE_01,short_term_thermal_storage,Reflex Winkelmann,Storatherm Heat HF 500/2_C,district;building,standby,,,,,,1.0,0,,,0.0,,,,1.0,0.95,0.95,0.25,0.25,0.0060774,SOC_end = SOC_start,0,0,1,SRC_STORAGE_REFLEX;SRC_STORAGE_METHOD,SOC=0..1; normalized capacity=1 kWh; loss normalized from 500 L tank and assumed usable deltaT=30 K,厂家提供500 L容量及106 W静态热损失；将其折算到30 K可用温差后得到小时损失率。storage_capacity_kWh=1为优化归一化容量，充放热效率0.95和最大充放热率0.25均为工程假设。
